DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2019-05-01 00:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	4.09	EUR	2019-04-30 13:16:51
2019-05-01 01:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	4.26	EUR	2019-04-30 13:16:51
2019-05-01 02:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	3.92	EUR	2019-04-30 13:16:51
2019-05-01 03:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2.74	EUR	2019-04-30 13:16:51
2019-05-01 04:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	4.00	EUR	2019-04-30 13:16:51
2019-05-01 05:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	11.29	EUR	2019-04-30 13:16:51
2019-05-01 06:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	30.15	EUR	2019-04-30 13:16:51
2019-05-01 07:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	29.40	EUR	2019-04-30 13:16:51
2019-05-01 08:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	29.59	EUR	2019-04-30 13:16:51
2019-05-01 09:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	28.65	EUR	2019-04-30 13:16:51
2019-05-01 10:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	22.84	EUR	2019-04-30 13:16:51
2019-05-01 11:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	19.47	EUR	2019-04-30 13:16:51
2019-05-01 12:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	12.90	EUR	2019-04-30 13:16:51
2019-05-01 13:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	10.40	EUR	2019-04-30 13:16:51
2019-05-01 14:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	10.51	EUR	2019-04-30 13:16:51
2019-05-01 15:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	19.61	EUR	2019-04-30 13:16:51
2019-05-01 16:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	29.65	EUR	2019-04-30 13:16:51
2019-05-01 17:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	33.12	EUR	2019-04-30 13:16:51
2019-05-01 18:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	32.80	EUR	2019-04-30 13:16:51
2019-05-01 19:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	33.20	EUR	2019-04-30 13:16:51
2019-05-01 20:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	26.99	EUR	2019-04-30 13:16:51
2019-05-01 21:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	12.78	EUR	2019-04-30 13:16:51
2019-05-02 00:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	0.55	EUR	2019-05-01 13:16:34
2019-05-02 01:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	0.47	EUR	2019-05-01 13:16:34
2019-05-02 02:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	0.12	EUR	2019-05-01 13:16:34
2019-05-02 03:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2.10	EUR	2019-05-01 13:16:34
2019-05-02 04:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	12.02	EUR	2019-05-01 13:16:34
2019-05-02 05:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.16	EUR	2019-05-01 13:16:34
