DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2019-12-01 00:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	37.07	EUR	2019-11-30 13:16:41
2019-12-01 01:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	36.26	EUR	2019-11-30 13:16:41
2019-12-01 02:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	35.93	EUR	2019-11-30 13:16:41
2019-12-01 03:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	35.86	EUR	2019-11-30 13:16:41
2019-12-01 04:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	35.92	EUR	2019-11-30 13:16:41
2019-12-01 05:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	36.13	EUR	2019-11-30 13:16:41
2019-12-01 06:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	37.14	EUR	2019-11-30 13:16:41
2019-12-01 07:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	38.74	EUR	2019-11-30 13:16:41
2019-12-01 08:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.61	EUR	2019-11-30 13:16:41
2019-12-01 09:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.71	EUR	2019-11-30 13:16:41
2019-12-01 10:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.86	EUR	2019-11-30 13:16:41
2019-12-01 11:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.75	EUR	2019-11-30 13:16:41
2019-12-01 12:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.80	EUR	2019-11-30 13:16:41
2019-12-01 13:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.77	EUR	2019-11-30 13:16:41
2019-12-01 14:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.87	EUR	2019-11-30 13:16:41
2019-12-01 15:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.79	EUR	2019-11-30 13:16:41
2019-12-01 16:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	40.13	EUR	2019-11-30 13:16:41
2019-12-01 17:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	41.57	EUR	2019-11-30 13:16:41
2019-12-01 18:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.19	EUR	2019-11-30 13:16:41
2019-12-01 19:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	41.61	EUR	2019-11-30 13:16:41
2019-12-01 20:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	40.41	EUR	2019-11-30 13:16:41
2019-12-01 21:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	38.94	EUR	2019-11-30 13:16:41
2019-12-01 22:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	36.93	EUR	2019-11-30 13:16:41
2019-12-02 00:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	36.21	EUR	2019-12-01 13:16:43
2019-12-02 01:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	35.40	EUR	2019-12-01 13:16:43
2019-12-02 02:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	34.46	EUR	2019-12-01 13:16:43
2019-12-02 03:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	35.88	EUR	2019-12-01 13:16:43
2019-12-02 04:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.92	EUR	2019-12-01 13:16:43
2019-12-02 05:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	41.59	EUR	2019-12-01 13:16:43
2019-12-02 06:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.07	EUR	2019-12-01 13:16:43
2019-12-02 07:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	43.08	EUR	2019-12-01 13:16:43
2019-12-02 08:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.85	EUR	2019-12-01 13:16:43
2019-12-02 09:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.82	EUR	2019-12-01 13:16:43
2019-12-02 10:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.81	EUR	2019-12-01 13:16:43
2019-12-02 11:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	41.96	EUR	2019-12-01 13:16:43
2019-12-02 12:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.02	EUR	2019-12-01 13:16:43
2019-12-02 13:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.48	EUR	2019-12-01 13:16:43
2019-12-02 14:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.82	EUR	2019-12-01 13:16:43
2019-12-02 15:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.82	EUR	2019-12-01 13:16:43
2019-12-02 16:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.13	EUR	2019-12-01 13:16:43
2019-12-02 17:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.32	EUR	2019-12-01 13:16:43
2019-12-02 18:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	42.06	EUR	2019-12-01 13:16:43
2019-12-02 19:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	41.76	EUR	2019-12-01 13:16:43
2019-12-02 20:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	41.62	EUR	2019-12-01 13:16:43
2019-12-02 21:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	41.62	EUR	2019-12-01 13:16:43
2019-12-02 22:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	40.48	EUR	2019-12-01 13:16:43
2019-12-03 00:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.14	EUR	2019-12-02 13:17:06
2019-12-03 01:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	39.03	EUR	2019-12-02 13:17:06
