DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2022-08-04 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	421.77	EUR	2022-08-30 16:08:10.010
2022-08-04 01:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	388.57	EUR	2022-08-30 16:08:10.010
2022-08-04 02:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	365.01	EUR	2022-08-30 16:08:10.010
2022-08-04 03:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	356.23	EUR	2022-08-30 16:08:10.010
2022-08-04 04:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	381.40	EUR	2022-08-30 16:08:10.010
2022-08-04 05:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	524.93	EUR	2022-08-30 16:08:10.010
2022-08-04 06:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	555.07	EUR	2022-08-30 16:08:10.010
2022-08-04 07:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	543.48	EUR	2022-08-30 16:08:10.010
2022-08-04 08:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	488.55	EUR	2022-08-30 16:08:10.010
2022-08-04 09:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	424.93	EUR	2022-08-30 16:08:10.010
2022-08-04 10:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	361.91	EUR	2022-08-30 16:08:10.010
2022-08-04 11:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	310.07	EUR	2022-08-30 16:08:10.010
2022-08-04 12:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	275.01	EUR	2022-08-30 16:08:10.010
2022-08-04 13:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	239.45	EUR	2022-08-30 16:08:10.010
2022-08-04 14:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	266.57	EUR	2022-08-30 16:08:10.010
2022-08-04 15:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	315.00	EUR	2022-08-30 16:08:10.010
2022-08-04 16:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	390.02	EUR	2022-08-30 16:08:10.010
2022-08-04 17:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	489.15	EUR	2022-08-30 16:08:10.010
2022-08-04 18:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	620.02	EUR	2022-08-30 16:08:10.010
2022-08-04 19:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	589.71	EUR	2022-08-30 16:08:10.010
2022-08-04 20:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	584.93	EUR	2022-08-30 16:08:10.010
2022-08-04 21:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	479.00	EUR	2022-08-30 16:08:10.010
2022-08-04 22:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	436.38	EUR	2022-08-30 16:08:10.010
2022-08-04 23:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	413.60	EUR	2022-08-30 16:08:10.010
2022-08-05 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	374.74	EUR	2022-08-30 16:08:11.011
2022-08-05 01:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	355.08	EUR	2022-08-30 16:08:11.011
2022-08-05 02:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	348.06	EUR	2022-08-30 16:08:11.011
2022-08-05 03:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	332.45	EUR	2022-08-30 16:08:11.011
2022-08-05 04:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	359.69	EUR	2022-08-30 16:08:11.011
2022-08-05 05:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	457.39	EUR	2022-08-30 16:08:11.011
2022-08-05 06:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	525.09	EUR	2022-08-30 16:08:11.011
2022-08-05 07:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	522.08	EUR	2022-08-30 16:08:11.011
2022-08-05 08:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	519.99	EUR	2022-08-30 16:08:11.011
2022-08-05 09:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	489.68	EUR	2022-08-30 16:08:11.011
2022-08-05 10:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	450.09	EUR	2022-08-30 16:08:11.011
2022-08-05 11:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	399.97	EUR	2022-08-30 16:08:11.011
2022-08-05 12:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	330.09	EUR	2022-08-30 16:08:11.011
2022-08-05 13:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	266.43	EUR	2022-08-30 16:08:11.011
2022-08-05 14:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	236.02	EUR	2022-08-30 16:08:11.011
2022-08-05 15:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	257.43	EUR	2022-08-30 16:08:11.011
2022-08-05 16:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	298.72	EUR	2022-08-30 16:08:11.011
2022-08-05 17:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	356.13	EUR	2022-08-30 16:08:11.011
2022-08-05 18:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	457.29	EUR	2022-08-30 16:08:11.011
2022-08-05 19:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	459.44	EUR	2022-08-30 16:08:11.011
2022-08-05 20:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	493.39	EUR	2022-08-30 16:08:11.011
2022-08-05 21:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	424.21	EUR	2022-08-30 16:08:11.011
2022-08-05 22:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	417.69	EUR	2022-08-30 16:08:11.011
2022-08-05 23:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	356.94	EUR	2022-08-30 16:08:11.011
2022-08-13 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	363.37	EUR	2022-08-30 16:08:11.011
2022-08-13 01:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	349.97	EUR	2022-08-30 16:08:11.011
2022-08-13 02:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	325.00	EUR	2022-08-30 16:08:11.011
2022-08-13 03:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	280.56	EUR	2022-08-30 16:08:11.011
2022-08-13 04:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	379.95	EUR	2022-08-30 16:08:11.011
