DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2021-03-22 23:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.30	EUR	2021-03-22 13:31:55
2021-03-23 00:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.91	EUR	2021-03-22 13:31:55
2021-03-23 01:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.19	EUR	2021-03-22 13:31:55
2021-03-23 02:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.78	EUR	2021-03-22 13:31:55
2021-03-23 03:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.16	EUR	2021-03-22 13:31:55
2021-03-23 04:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.42	EUR	2021-03-22 13:31:55
2021-03-23 05:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.34	EUR	2021-03-22 13:31:55
2021-03-23 06:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.38	EUR	2021-03-22 13:31:55
2021-03-23 07:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.66	EUR	2021-03-22 13:31:55
2021-03-23 08:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.70	EUR	2021-03-22 13:31:55
2021-03-23 09:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.74	EUR	2021-03-22 13:31:55
2021-03-23 10:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.66	EUR	2021-03-22 13:31:55
2021-03-23 11:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.66	EUR	2021-03-22 13:31:55
2021-03-23 12:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.60	EUR	2021-03-22 13:31:55
2021-03-23 13:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.56	EUR	2021-03-22 13:31:55
2021-03-23 14:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.59	EUR	2021-03-22 13:31:55
2021-03-23 15:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.46	EUR	2021-03-22 13:31:55
2021-03-23 16:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.42	EUR	2021-03-22 13:31:55
2021-03-23 17:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.69	EUR	2021-03-22 13:31:55
2021-03-23 18:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.72	EUR	2021-03-22 13:31:55
2021-03-23 19:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.38	EUR	2021-03-22 13:31:55
2021-03-23 20:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.19	EUR	2021-03-22 13:31:55
2021-03-23 21:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.03	EUR	2021-03-22 13:31:55
2021-03-23 22:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	20.92	EUR	2021-03-22 13:31:55
2021-03-23 23:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	19.24	EUR	2021-03-23 13:19:19
2021-03-24 00:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	18.08	EUR	2021-03-23 13:19:19
2021-03-24 01:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	17.10	EUR	2021-03-23 13:19:19
2021-03-24 02:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	17.85	EUR	2021-03-23 13:19:19
2021-03-24 03:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	19.91	EUR	2021-03-23 13:19:19
2021-03-24 04:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.47	EUR	2021-03-23 13:19:19
2021-03-24 05:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.77	EUR	2021-03-23 13:19:19
2021-03-24 06:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.98	EUR	2021-03-23 13:19:19
2021-03-24 07:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.12	EUR	2021-03-23 13:19:19
2021-03-24 08:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.29	EUR	2021-03-23 13:19:19
2021-03-24 09:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.05	EUR	2021-03-23 13:19:19
2021-03-24 10:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.47	EUR	2021-03-23 13:19:19
2021-03-24 11:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.81	EUR	2021-03-23 13:19:19
2021-03-24 12:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.61	EUR	2021-03-23 13:19:19
2021-03-24 13:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.13	EUR	2021-03-23 13:19:19
2021-03-24 14:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.02	EUR	2021-03-23 13:19:19
2021-03-24 15:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	20.89	EUR	2021-03-23 13:19:19
2021-03-24 16:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.05	EUR	2021-03-23 13:19:19
2021-03-24 17:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.92	EUR	2021-03-23 13:19:19
2021-03-24 18:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	21.88	EUR	2021-03-23 13:19:19
2021-03-24 19:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.04	EUR	2021-03-23 13:19:19
2021-03-24 20:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	20.76	EUR	2021-03-23 13:19:19
2021-03-24 21:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	19.93	EUR	2021-03-23 13:19:19
2021-03-24 22:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	18.73	EUR	2021-03-23 13:19:19
2021-03-24 23:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	16.51	EUR	2021-03-24 13:21:18
2021-03-25 00:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	16.65	EUR	2021-03-24 13:21:18
2021-03-25 01:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	17.40	EUR	2021-03-24 13:21:18
2021-03-25 02:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	19.09	EUR	2021-03-24 13:21:18
2021-03-25 03:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	20.91	EUR	2021-03-24 13:21:18
2021-03-25 04:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.19	EUR	2021-03-24 13:21:18
2021-03-25 05:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.75	EUR	2021-03-24 13:21:18
2021-03-25 06:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	22.93	EUR	2021-03-24 13:21:18
2021-03-25 07:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.46	EUR	2021-03-24 13:21:18
2021-03-25 08:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.96	EUR	2021-03-24 13:21:18
2021-03-25 09:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.99	EUR	2021-03-24 13:21:18
2021-03-25 10:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	24.07	EUR	2021-03-24 13:21:18
2021-03-25 11:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.67	EUR	2021-03-24 13:21:18
2021-03-25 12:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.53	EUR	2021-03-24 13:21:18
2021-03-25 13:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.44	EUR	2021-03-24 13:21:18
2021-03-25 14:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.59	EUR	2021-03-24 13:21:18
2021-03-25 15:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.40	EUR	2021-03-24 13:21:18
2021-03-25 16:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.29	EUR	2021-03-24 13:21:18
2021-03-25 17:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.16	EUR	2021-03-24 13:21:18
2021-03-25 18:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.09	EUR	2021-03-24 13:21:18
2021-03-01 00:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	19.34	EUR	2021-02-28 13:23:14
2021-03-01 01:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	18.88	EUR	2021-02-28 13:23:14
2021-03-01 02:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	20.19	EUR	2021-02-28 13:23:14
2021-03-01 03:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	23.46	EUR	2021-02-28 13:23:14
2021-03-01 04:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	43.86	EUR	2021-02-28 13:23:14
2021-03-01 05:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	56.10	EUR	2021-02-28 13:23:14
2021-03-01 06:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	65.09	EUR	2021-02-28 13:23:14
2021-03-01 07:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	66.38	EUR	2021-02-28 13:23:14
2021-03-01 08:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	59.16	EUR	2021-02-28 13:23:14
2021-03-01 09:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	52.40	EUR	2021-02-28 13:23:14
2021-03-01 10:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	43.41	EUR	2021-02-28 13:23:14
2021-03-01 11:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	41.04	EUR	2021-02-28 13:23:14
2021-03-01 12:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	39.10	EUR	2021-02-28 13:23:14
