DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2020-06-01 00:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	4.54	EUR	2020-05-31 13:17:15
2020-06-01 01:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	4.56	EUR	2020-05-31 13:17:15
2020-06-01 02:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3.97	EUR	2020-05-31 13:17:15
2020-06-01 03:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	5.63	EUR	2020-05-31 13:17:15
2020-06-01 04:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	7.31	EUR	2020-05-31 13:17:15
2020-06-01 05:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	10.05	EUR	2020-05-31 13:17:15
2020-06-01 06:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	10.96	EUR	2020-05-31 13:17:15
2020-06-01 07:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	9.17	EUR	2020-05-31 13:17:15
2020-06-01 08:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	4.87	EUR	2020-05-31 13:17:15
2020-06-01 09:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	4.87	EUR	2020-05-31 13:17:15
2020-06-01 10:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	4.79	EUR	2020-05-31 13:17:15
2020-06-01 11:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	4.57	EUR	2020-05-31 13:17:15
2020-06-01 12:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	4.09	EUR	2020-05-31 13:17:15
2020-06-01 13:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3.79	EUR	2020-05-31 13:17:15
2020-06-01 14:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3.60	EUR	2020-05-31 13:17:15
2020-06-01 15:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	11.26	EUR	2020-05-31 13:17:15
2020-06-01 16:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	16.57	EUR	2020-05-31 13:17:15
2020-06-01 17:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	22.00	EUR	2020-05-31 13:17:15
2020-06-01 18:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	22.53	EUR	2020-05-31 13:17:15
2020-06-01 19:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	22.36	EUR	2020-05-31 13:17:15
2020-06-01 20:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	22.81	EUR	2020-05-31 13:17:15
2020-06-01 21:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	19.31	EUR	2020-05-31 13:17:15
2020-06-01 22:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	7.13	EUR	2020-06-01 13:17:12
2020-06-01 23:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	5.71	EUR	2020-06-01 13:17:12
2020-06-02 00:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	4.87	EUR	2020-06-01 13:17:13
2020-06-02 01:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	4.84	EUR	2020-06-01 13:17:13
2020-06-02 02:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	5.26	EUR	2020-06-01 13:17:13
2020-06-02 03:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	10.96	EUR	2020-06-01 13:17:13
2020-06-02 04:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	32.06	EUR	2020-06-01 13:17:13
2020-06-02 05:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	48.83	EUR	2020-06-01 13:17:13
2020-06-02 06:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	56.55	EUR	2020-06-01 13:17:13
2020-06-02 07:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	48.77	EUR	2020-06-01 13:17:13
2020-06-02 08:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	46.68	EUR	2020-06-01 13:17:13
2020-06-02 09:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	40.08	EUR	2020-06-01 13:17:13
2020-06-02 10:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	22.96	EUR	2020-06-01 13:17:13
2020-06-02 11:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	20.02	EUR	2020-06-01 13:17:13
2020-06-02 12:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	19.49	EUR	2020-06-01 13:17:13
2020-06-02 13:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	18.50	EUR	2020-06-01 13:17:13
2020-06-02 14:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	20.58	EUR	2020-06-01 13:17:13
2020-06-02 15:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	26.66	EUR	2020-06-01 13:17:13
2020-06-02 16:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	45.26	EUR	2020-06-01 13:17:13
2020-06-02 17:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	49.89	EUR	2020-06-01 13:17:13
