DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2019-02-24 11:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	37.67	EUR	2019-02-23 13:16:14
2019-02-24 12:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	36.10	EUR	2019-02-23 13:16:14
2019-02-24 13:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	35.39	EUR	2019-02-23 13:16:14
2019-02-24 14:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	35.86	EUR	2019-02-23 13:16:14
2019-02-24 15:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	38.00	EUR	2019-02-23 13:16:14
2019-02-24 16:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.31	EUR	2019-02-23 13:16:14
2019-02-24 17:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.63	EUR	2019-02-23 13:16:14
2019-02-24 18:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.31	EUR	2019-02-23 13:16:14
2019-02-24 19:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	40.62	EUR	2019-02-23 13:16:14
2019-02-24 20:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	40.21	EUR	2019-02-23 13:16:14
2019-02-24 21:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	39.50	EUR	2019-02-23 13:16:14
2019-02-24 22:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	38.97	EUR	2019-02-23 13:16:14
2019-02-24 23:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	37.09	EUR	2019-02-24 13:17:02
2019-02-25 00:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	36.13	EUR	2019-02-24 13:17:02
2019-02-25 01:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	36.11	EUR	2019-02-24 13:17:02
2019-02-25 02:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	36.02	EUR	2019-02-24 13:17:02
2019-02-25 03:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	36.06	EUR	2019-02-24 13:17:02
2019-02-25 04:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	40.07	EUR	2019-02-24 13:17:02
2019-02-25 05:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.49	EUR	2019-02-24 13:17:02
2019-02-25 06:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.86	EUR	2019-02-24 13:17:02
2019-02-25 07:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.95	EUR	2019-02-24 13:17:02
2019-02-25 08:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.10	EUR	2019-02-24 13:17:02
2019-02-25 09:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.17	EUR	2019-02-24 13:17:02
2019-02-25 10:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.85	EUR	2019-02-24 13:17:02
2019-02-25 11:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.07	EUR	2019-02-24 13:17:02
2019-02-25 12:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	40.82	EUR	2019-02-24 13:17:02
2019-02-25 13:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.04	EUR	2019-02-24 13:17:02
2019-02-25 14:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.97	EUR	2019-02-24 13:17:02
2019-02-25 15:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.09	EUR	2019-02-24 13:17:02
2019-02-25 16:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.04	EUR	2019-02-24 13:17:02
2019-02-25 17:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.01	EUR	2019-02-24 13:17:02
2019-02-25 18:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.85	EUR	2019-02-24 13:17:02
2019-02-25 19:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.85	EUR	2019-02-24 13:17:02
2019-02-25 20:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.04	EUR	2019-02-24 13:17:02
2019-02-25 21:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	40.38	EUR	2019-02-24 13:17:02
2019-02-25 22:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	39.43	EUR	2019-02-24 13:17:02
2019-02-25 23:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	37.10	EUR	2019-02-25 13:16:17
2019-02-26 00:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	37.00	EUR	2019-02-25 13:16:17
2019-02-26 01:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	36.84	EUR	2019-02-25 13:16:17
2019-02-26 02:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	35.88	EUR	2019-02-25 13:16:17
2019-02-26 03:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	37.35	EUR	2019-02-25 13:16:17
2019-02-26 04:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	40.57	EUR	2019-02-25 13:16:17
2019-02-26 05:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.54	EUR	2019-02-25 13:16:17
2019-02-26 06:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.65	EUR	2019-02-25 13:16:17
2019-02-26 07:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	43.17	EUR	2019-02-25 13:16:17
2019-02-26 08:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	44.16	EUR	2019-02-25 13:16:17
2019-02-26 09:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	43.95	EUR	2019-02-25 13:16:17
2019-02-26 10:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.56	EUR	2019-02-25 13:16:17
2019-02-26 11:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.21	EUR	2019-02-25 13:16:17
2019-02-26 12:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.15	EUR	2019-02-25 13:16:17
2019-02-26 13:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.14	EUR	2019-02-25 13:16:17
2019-02-26 14:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	42.47	EUR	2019-02-25 13:16:17
2019-02-26 15:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	43.23	EUR	2019-02-25 13:16:17
